RowID;OrderID;OrderDate;ShipDate;ShipMode;CustomerID;CustomerName;Segment;Country;City;State;PostalCode;Region;ProductID;Category;Sub-Category;ProductName;Sales;Quantity;Discount;Profit;DeliveryDays;
7977;US-2015-126753;16/8/2015;20/8/2015;StandardClass;SP-20860;SungPak;Corporate;UnitedStates;Philadelphia;Pennsylvania;19134;East;OFF-PA-10000130;OfficeSupplies;Paper;Xerox199;10272;3;0,2;3,21;4;
7978;CA-2014-166051;31/5/2014;5/6/2014;StandardClass;JK-15625;JimKarlsson;Consumer;UnitedStates;Jackson;Mississippi;39212;South;TEC-PH-10002680;Technology;Phones;SamsungGalaxyNote3;659,97;3;0;197991;5;
7979;CA-2014-166051;31/5/2014;5/6/2014;StandardClass;JK-15625;JimKarlsson;Consumer;UnitedStates;Jackson;Mississippi;39212;South;TEC-PH-10002538;Technology;Phones;GrandstreamGXP1160VoIPphone;113,73;3;0;329817;5;
7980;CA-2015-113040;27/8/2015;31/8/2015;StandardClass;CC-12100;ChadCunningham;HomeOffice;UnitedStates;LosAngeles;California;90045;West;OFF-BI-10001249;OfficeSupplies;Binders;AveryHeavy-DutyEZDViewBinderwithLockingRings;5104;1;0,2;16588;4;
7981;CA-2014-103800;3/1/2014;7/1/2014;StandardClass;DP-13000;DarrenPowers;Consumer;UnitedStates;Houston;Texas;77095;Central;OFF-PA-10000174;OfficeSupplies;Paper;"MessageBook,Wirebound,Four51/2""X4""Forms/Pg,,200Dupl,Sets/Book";16448;2;0,2;55512;4;
7982;CA-2014-113383;10/9/2014;13/9/2014;FirstClass;SF-20065;SandraFlanagan;Consumer;UnitedStates;Clifton;NewJersey;7011;East;OFF-AP-10004532;OfficeSupplies;Appliances;Kensington6OutletGuardianStandardSurgeProtector;81,92;4;0;221184;3;
7983;CA-2014-113383;10/9/2014;13/9/2014;FirstClass;SF-20065;SandraFlanagan;Consumer;UnitedStates;Clifton;NewJersey;7011;East;FUR-FU-10001986;Furniture;Furnishings;"DanaFluorescentMagnifyingLamp,White,36""";254,9;5;0;76,47;3;
7984;CA-2017-152499;22/1/2017;25/1/2017;SecondClass;EH-13765;EdwardHooks;Corporate;UnitedStates;Chicago;Illinois;60623;Central;OFF-FA-10002975;OfficeSupplies;Fasteners;Staples;15,12;5;0,2;4914;3;
7985;CA-2017-152499;22/1/2017;25/1/2017;SecondClass;EH-13765;EdwardHooks;Corporate;UnitedStates;Chicago;Illinois;60623;Central;OFF-AR-10003481;OfficeSupplies;Art;Newell348;7872;3;0,2;0,8856;3;
7986;CA-2016-151498;21/4/2016;24/4/2016;FirstClass;DN-13690;DuaneNoonan;Consumer;UnitedStates;Seattle;Washington;98115;West;OFF-BI-10004967;OfficeSupplies;Binders;RoundRingBinders;8,32;5;0,2;2808;3;
7987;CA-2016-137939;20/7/2016;23/7/2016;SecondClass;PJ-19015;PaulineJohnson;Consumer;UnitedStates;LongBeach;NewYork;11561;East;TEC-PH-10003589;Technology;Phones;invisibleSHIELDbyZAGGSmudge-FreeScreenProtector;89,95;5;0;43176;3;
7988;US-2016-117793;23/8/2016;29/8/2016;StandardClass;MA-17560;MattAbelman;HomeOffice;UnitedStates;Sheboygan;Wisconsin;53081;Central;OFF-LA-10002945;OfficeSupplies;Labels;PermanentSelf-AdhesiveFileFolderLabelsforTypewriters,11/8x31/2,White;25,2;4;0;11592;6;
7989;US-2016-117793;23/8/2016;29/8/2016;StandardClass;MA-17560;MattAbelman;HomeOffice;UnitedStates;Sheboygan;Wisconsin;53081;Central;OFF-LA-10003537;OfficeSupplies;Labels;Avery515;37,59;3;0;176673;6;
7990;US-2016-117793;23/8/2016;29/8/2016;StandardClass;MA-17560;MattAbelman;HomeOffice;UnitedStates;Sheboygan;Wisconsin;53081;Central;OFF-ST-10002406;OfficeSupplies;Storage;PizazzGlobalQuickFile;14,97;1;0;41916;6;
7991;US-2016-117793;23/8/2016;29/8/2016;StandardClass;MA-17560;MattAbelman;HomeOffice;UnitedStates;Sheboygan;Wisconsin;53081;Central;TEC-AC-10003433;Technology;Accessories;Maxell4,7GBDVD+R5/Pack;1,98;2;0;0,891;6;
7992;CA-2016-133872;14/6/2016;17/6/2016;FirstClass;VM-21835;VivianMathis;Consumer;UnitedStates;BocaRaton;Florida;33433;South;OFF-BI-10002082;OfficeSupplies;Binders;GBCTwinLoopWireBindingElements;39936;4;0,7;-26624;3;
7993;CA-2016-133872;14/6/2016;17/6/2016;FirstClass;VM-21835;VivianMathis;Consumer;UnitedStates;BocaRaton;Florida;33433;South;TEC-AC-10000521;Technology;Accessories;VerbatimSlimCDandDVDStorageCases,50/Pack;18464;2;0,2;2308;3;
7994;US-2015-165743;20/11/2015;23/11/2015;SecondClass;MM-18055;MichelleMoray;Consumer;UnitedStates;Aurora;Colorado;80013;West;OFF-BI-10001982;OfficeSupplies;Binders;WilsonJonesCustomBinderSpines&Labels;4896;3;0,7;-34272;3;
7995;US-2015-165743;20/11/2015;23/11/2015;SecondClass;MM-18055;MichelleMoray;Consumer;UnitedStates;Aurora;Colorado;80013;West;FUR-BO-10002268;Furniture;Bookcases;SauderBarristerBookcases;145764;6;0,7;-2477988;3;
7996;US-2015-165743;20/11/2015;23/11/2015;SecondClass;MM-18055;MichelleMoray;Consumer;UnitedStates;Aurora;Colorado;80013;West;OFF-BI-10001758;OfficeSupplies;Binders;WilsonJones14LineAcrylicCoatedPressboardDataBinders;9612;6;0,7;-73692;3;
7997;US-2017-105998;3/11/2017;5/11/2017;FirstClass;CR-12580;ClayRozendal;HomeOffice;UnitedStates;SanDiego;California;92037;West;TEC-AC-10004469;Technology;Accessories;MicrosoftSculptComfortMouse;199,75;5;0;87,89;2;
7998;US-2017-105998;3/11/2017;5/11/2017;FirstClass;CR-12580;ClayRozendal;HomeOffice;UnitedStates;SanDiego;California;92037;West;FUR-TA-10001095;Furniture;Tables;ChromcraftRoundConferenceTables;1673184;12;0,2;209148;2;
7999;US-2014-148194;4/5/2014;7/5/2014;FirstClass;BS-11365;BillShonely;Corporate;UnitedStates;Seattle;Washington;98105;West;FUR-FU-10001852;Furniture;Furnishings;EldonRegenerationRecycledDeskAccessories,Smoke;12,18;7;0;38976;3;
8000;US-2014-148194;4/5/2014;7/5/2014;FirstClass;BS-11365;BillShonely;Corporate;UnitedStates;Seattle;Washington;98105;West;OFF-AP-10000696;OfficeSupplies;Appliances;HolmesOdorGrabber;57,68;4;0;190344;3;
8001;US-2015-151407;8/11/2015;12/11/2015;StandardClass;RD-19585;RobDowd;Consumer;UnitedStates;Dubuque;Iowa;52001;Central;TEC-PH-10003885;Technology;Phones;CiscoSPA508G;263,96;4;0;765484;4;
8002;CA-2015-110870;12/12/2015;15/12/2015;FirstClass;KD-16270;KarenDaniels;Consumer;UnitedStates;LosAngeles;California;90032;West;TEC-AC-10002926;Technology;Accessories;LogitechWirelessMarathonMouseM705;299,94;6;0;1289742;3;
8003;CA-2015-110870;12/12/2015;15/12/2015;FirstClass;KD-16270;KarenDaniels;Consumer;UnitedStates;LosAngeles;California;90032;West;OFF-SU-10001225;OfficeSupplies;Supplies;Stapleremover;25,76;7;0;0,5152;3;
8004;CA-2014-143210;1/12/2014;3/12/2014;FirstClass;AA-10645;AnnaAndreadi;Consumer;UnitedStates;Lowell;Massachusetts;1852;East;TEC-PH-10004434;Technology;Phones;CiscoIPï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½;271,9;2;0;78851;2;
8005;CA-2014-143210;1/12/2014;3/12/2014;FirstClass;AA-10645;AnnaAndreadi;Consumer;UnitedStates;Lowell;Massachusetts;1852;East;FUR-FU-10003878;Furniture;Furnishings;"Linden10""RoundWallClock,Black";45,84;3;0;155856;2;
8006;CA-2014-143210;1/12/2014;3/12/2014;FirstClass;AA-10645;AnnaAndreadi;Consumer;UnitedStates;Lowell;Massachusetts;1852;East;FUR-FU-10002268;Furniture;Furnishings;UltraDoorPushPlate;9,82;2;0;32406;2;
8007;CA-2016-139808;7/10/2016;11/10/2016;StandardClass;MC-18100;MickCrebagga;Consumer;UnitedStates;Marysville;Washington;98270;West;OFF-FA-10001883;OfficeSupplies;Fasteners;AllianceSuper-SizeBands,AssortedSizes;93,36;12;0;0,9336;4;
8008;CA-2015-110863;17/11/2015;24/11/2015;StandardClass;AA-10645;AnnaAndreadi;Consumer;UnitedStates;OklahomaCity;Oklahoma;73120;Central;OFF-ST-10002756;OfficeSupplies;Storage;"TennscoStur-D-StorBoltlessShelving,5Shelves,24""Deep,Sand";541,24;4;0;54124;7;
8009;CA-2015-110863;17/11/2015;24/11/2015;StandardClass;AA-10645;AnnaAndreadi;Consumer;UnitedStates;OklahomaCity;Oklahoma;73120;Central;OFF-PA-10000474;OfficeSupplies;Paper;Easy-staplepaper;106,32;3;0;499704;7;
8010;CA-2015-110863;17/11/2015;24/11/2015;StandardClass;AA-10645;AnnaAndreadi;Consumer;UnitedStates;OklahomaCity;Oklahoma;73120;Central;FUR-CH-10002073;Furniture;Chairs;HonOlsonStackerChairs;1323,9;5;0;383931;7;
8011;CA-2014-127859;17/3/2014;20/3/2014;SecondClass;QJ-19255;QuincyJones;Corporate;UnitedStates;Philadelphia;Pennsylvania;19134;East;OFF-PA-10003641;OfficeSupplies;Paper;Xerox1909;126624;6;0,2;411528;3;
8012;US-2015-136427;20/6/2015;23/6/2015;FirstClass;JM-16195;JustinMacKendrick;Consumer;UnitedStates;Aurora;Colorado;80013;West;TEC-PH-10002070;Technology;Phones;GriffinGC36547PowerJoltSELightningCharger;125944;7;0,2;15743;3;
8013;CA-2017-120168;25/5/2017;25/5/2017;SameDay;TB-21625;TrudyBrown;Consumer;UnitedStates;NewYorkCity;NewYork;10009;East;OFF-BI-10004519;OfficeSupplies;Binders;GBCDocuBindP100ManualBindingMachine;663,92;5;0,2;207475;0;
8014;CA-2017-120168;25/5/2017;25/5/2017;SameDay;TB-21625;TrudyBrown;Consumer;UnitedStates;NewYorkCity;NewYork;10009;East;TEC-AC-10002167;Technology;Accessories;Imationï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½;120;8;0;13,2;0;
8015;CA-2017-120168;25/5/2017;25/5/2017;SameDay;TB-21625;TrudyBrown;Consumer;UnitedStates;NewYorkCity;NewYork;10009;East;OFF-FA-10000936;OfficeSupplies;Fasteners;AccoHotClipsClipstoGo;3,29;1;0;14805;0;
8016;CA-2017-120168;25/5/2017;25/5/2017;SameDay;TB-21625;TrudyBrown;Consumer;UnitedStates;NewYorkCity;NewYork;10009;East;FUR-FU-10000732;Furniture;Furnishings;Eldon200ClassDeskAccessories;18,84;3;0;60288;0;
8017;US-2014-131870;9/9/2014;11/9/2014;FirstClass;NF-18595;NicoleFjeld;HomeOffice;UnitedStates;Lancaster;Ohio;43130;East;FUR-FU-10002501;Furniture;Furnishings;Nu-DellExecutiveFrame;60672;6;0,2;128928;2;
8018;US-2014-131870;9/9/2014;11/9/2014;FirstClass;NF-18595;NicoleFjeld;HomeOffice;UnitedStates;Lancaster;Ohio;43130;East;OFF-AR-10000634;OfficeSupplies;Art;Newell320;30816;9;0,2;26964;2;
8019;CA-2017-114804;17/10/2017;19/10/2017;SecondClass;BF-11020;BarryFranzï¿½ï¿½ï¿½ï¿½;Corporate;UnitedStates;Modesto;California;95351;West;TEC-PH-10001700;Technology;Phones;PanasonicKX-TG6844BExpandableDigitalCordlessTelephone;52792;1;0,2;46193;2;
8020;CA-2017-167227;2/11/2017;5/11/2017;FirstClass;NP-18670;NoraPaige;Consumer;UnitedStates;SaintLouis;Missouri;63116;Central;OFF-AP-10001962;OfficeSupplies;Appliances;Black&DeckerFilterforDoubleActionDustbusterCordlessVacBLDV7210;83,9;10;0;20975;3;
8021;CA-2017-167227;2/11/2017;5/11/2017;FirstClass;NP-18670;NoraPaige;Consumer;UnitedStates;SaintLouis;Missouri;63116;Central;OFF-PA-10001838;OfficeSupplies;Paper;"AdamsTelephoneMessageBookW/Dividers/SpaceForPhoneNumbers,51/4""X81/2"",300/Messages";11,76;2;0;57624;3;
8022;CA-2014-129189;21/7/2014;25/7/2014;StandardClass;HM-14860;HarryMarie;Corporate;UnitedStates;Dallas;Texas;75217;Central;OFF-AP-10000124;OfficeSupplies;Appliances;Acco6OutletGuardianBasicSurgeSuppressor;4992;3;0,8;-129792;4;
8023;CA-2014-129189;21/7/2014;25/7/2014;StandardClass;HM-14860;HarryMarie;Corporate;UnitedStates;Dallas;Texas;75217;Central;OFF-EN-10003567;OfficeSupplies;Envelopes;"Inter-OfficeRecycledEnvelopes,BrownKraft,Button-String,10""x13"",100/Box";87,92;5;0,2;29673;4;
8024;CA-2014-129189;21/7/2014;25/7/2014;StandardClass;HM-14860;HarryMarie;Corporate;UnitedStates;Dallas;Texas;75217;Central;FUR-CH-10004997;Furniture;Chairs;HonEvery-DaySeriesMulti-TaskChairs;657,93;5;0,3;-93,99;4;
8025;CA-2014-129189;21/7/2014;25/7/2014;StandardClass;HM-14860;HarryMarie;Corporate;UnitedStates;Dallas;Texas;75217;Central;OFF-BI-10000494;OfficeSupplies;Binders;AccoEconomyFlexiblePolyRoundRingBinder;1044;1;0,8;-1827;4;
8026;CA-2015-132465;11/9/2015;15/9/2015;SecondClass;DM-13525;DonMiller;Corporate;UnitedStates;NewYorkCity;NewYork;10035;East;FUR-FU-10000277;Furniture;Furnishings;Deflect-oDuraMatAntistaticStuddedBeveledMatforMediumPileCarpeting;210,68;2;0;505632;4;
8027;CA-2015-132465;11/9/2015;15/9/2015;SecondClass;DM-13525;DonMiller;Corporate;UnitedStates;NewYorkCity;NewYork;10035;East;OFF-ST-10003641;OfficeSupplies;Storage;SpaceSolutionsIndustrialGalvanizedSteelShelving,;78,8;1;0;1576;4;
8028;CA-2015-132465;11/9/2015;15/9/2015;SecondClass;DM-13525;DonMiller;Corporate;UnitedStates;NewYorkCity;NewYork;10035;East;TEC-AC-10001998;Technology;Accessories;Logitechï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï;19,99;1;0;67966;4;
8029;CA-2015-132465;11/9/2015;15/9/2015;SecondClass;DM-13525;DonMiller;Corporate;UnitedStates;NewYorkCity;NewYork;10035;East;OFF-ST-10001932;OfficeSupplies;Storage;FellowesStaxonsteelDrawerFiles;772,68;4;0;1081752;4;
8030;CA-2016-166373;21/10/2016;25/10/2016;StandardClass;JF-15565;JillFjeld;Consumer;UnitedStates;SanAntonio;Texas;78207;Central;TEC-AC-10002323;Technology;Accessories;SanDiskUltra32GBMicroSDHCClass10MemoryCard;106,08;6;0,2;-9282;4;
8031;CA-2016-158806;7/1/2016;11/1/2016;StandardClass;NM-18520;NeomaMurray;Consumer;UnitedStates;Amarillo;Texas;79109;Central;FUR-FU-10004270;Furniture;Furnishings;"ExecutiveImpressions13""ClairmontWallClock";23076;3;0,6;-109611;4;
8032;CA-2016-158806;7/1/2016;11/1/2016;StandardClass;NM-18520;NeomaMurray;Consumer;UnitedStates;Amarillo;Texas;79109;Central;OFF-PA-10004621;OfficeSupplies;Paper;Xerox212;25,92;5;0,2;9072;4;
8033;CA-2015-119690;25/6/2015;28/6/2015;FirstClass;MV-17485;MarkVanHuff;Consumer;UnitedStates;Houston;Texas;77041;Central;OFF-PA-10001019;OfficeSupplies;Paper;Xerox1884;47952;3;0,2;161838;3;
8034;CA-2015-119690;25/6/2015;28/6/2015;FirstClass;MV-17485;MarkVanHuff;Consumer;UnitedStates;Houston;Texas;77041;Central;OFF-BI-10000201;OfficeSupplies;Binders;AveryTriangleShapedSheetLifters,Black,2/Pack;0,984;2;0,8;-1476;3;
8035;CA-2015-119690;25/6/2015;28/6/2015;FirstClass;MV-17485;MarkVanHuff;Consumer;UnitedStates;Houston;Texas;77041;Central;FUR-FU-10004587;Furniture;Furnishings;GEGeneralUseHalogenBulbs,100Watts,1BulbperPack;75384;9;0,6;-207306;3;
8036;CA-2015-119690;25/6/2015;28/6/2015;FirstClass;MV-17485;MarkVanHuff;Consumer;UnitedStates;Houston;Texas;77041;Central;OFF-LA-10001613;OfficeSupplies;Labels;AveryFileFolderLabels;4608;2;0,2;16704;3;
8037;CA-2015-153738;20/9/2015;22/9/2015;FirstClass;AG-10270;AlejandroGrove;Consumer;UnitedStates;Lawrence;Massachusetts;1841;East;OFF-BI-10001308;OfficeSupplies;Binders;GBCStandardPlasticBindingSystems'Combs;37,68;6;0;16956;2;
8038;CA-2017-169012;10/7/2017;14/7/2017;StandardClass;BF-11275;BethFritzler;Corporate;UnitedStates;Columbus;Georgia;31907;South;OFF-AP-10003278;OfficeSupplies;Appliances;Belkin7-OutletSurgeMasterHomeSeries;41,91;3;0;108966;4;
8039;CA-2017-109393;30/6/2017;2/7/2017;SecondClass;JC-15775;JohnCastell;Consumer;UnitedStates;LosAngeles;California;90032;West;FUR-BO-10003966;Furniture;Bookcases;SauderFacetsCollectionLibrary,SkyAlderFinish;435999;3;0,15;51294;2;
8040;CA-2017-121489;21/8/2017;25/8/2017;SecondClass;CM-11815;CandaceMcMahon;Corporate;UnitedStates;Seattle;Washington;98115;West;FUR-CH-10004698;Furniture;Chairs;PaddedFoldingChairs,Black,4/Carton;388704;6;0,2;388704;4;
8041;CA-2017-121489;21/8/2017;25/8/2017;SecondClass;CM-11815;CandaceMcMahon;Corporate;UnitedStates;Seattle;Washington;98115;West;OFF-ST-10000025;OfficeSupplies;Storage;FellowesStor/DrawerSteelPlusStorageDrawers;572,58;6;0;343548;4;
8042;CA-2017-121489;21/8/2017;25/8/2017;SecondClass;CM-11815;CandaceMcMahon;Corporate;UnitedStates;Seattle;Washington;98115;West;TEC-AC-10000682;Technology;Accessories;KensingtonK72356USMouse-in-a-BoxUSBDesktopMouse;33,18;2;0;11613;4;
8043;US-2017-133081;11/3/2017;15/3/2017;StandardClass;PV-18985;PaulVanHugh;HomeOffice;UnitedStates;Cambridge;Massachusetts;2138;East;TEC-AC-10001772;Technology;Accessories;MemorexMiniTravelDrive16GBUSB2,0FlashDrive;63,88;4;0;249132;4;
8044;US-2017-133081;11/3/2017;15/3/2017;StandardClass;PV-18985;PaulVanHugh;HomeOffice;UnitedStates;Cambridge;Massachusetts;2138;East;FUR-FU-10001379;Furniture;Furnishings;"ExecutiveImpressions16-1/2""CircularWallClock";26,72;1;0;117568;4;
8045;CA-2017-165008;15/9/2017;17/9/2017;SecondClass;DO-13645;DougO'Connell;Consumer;UnitedStates;SaltLakeCity;Utah;84106;West;OFF-BI-10002794;OfficeSupplies;Binders;"AveryTrapezoidRingBinder,3""Capacity,Black,1040sheets";295056;9;0,2;1069578;2;
8046;CA-2016-145611;20/9/2016;24/9/2016;StandardClass;HA-14905;HelenAbelman;Consumer;UnitedStates;NewYorkCity;NewYork;10035;East;OFF-AP-10001005;OfficeSupplies;Appliances;HoneywellQuietcareHEPAAirCleaner;393,25;5;0;1297725;4;
8047;CA-2016-113600;15/12/2016;17/12/2016;SecondClass;SH-20395;ShahidHopkins;Consumer;UnitedStates;CuyahogaFalls;Ohio;44221;East;OFF-BI-10000201;OfficeSupplies;Binders;AveryTriangleShapedSheetLifters,Black,2/Pack;2214;3;0,7;-1476;2;
8048;CA-2017-130834;3/11/2017;6/11/2017;SecondClass;JM-16195;JustinMacKendrick;Consumer;UnitedStates;Wilmington;NorthCarolina;28403;South;OFF-PA-10003673;OfficeSupplies;Paper;StrathmorePhotoMountCards;16272;3;0,2;52884;3;
8049;CA-2016-168543;3/7/2016;7/7/2016;StandardClass;DK-13225;DeanKatz;Corporate;UnitedStates;NewYorkCity;NewYork;10035;East;OFF-AP-10000938;OfficeSupplies;Appliances;Avanti1,7Cu,Ft,Refrigerator;706,86;7;0;1979208;4;
8050;CA-2014-144974;26/9/2014;30/9/2014;StandardClass;CM-12715;CraigMolinari;Corporate;UnitedStates;Philadelphia;Pennsylvania;19140;East;OFF-BI-10003274;OfficeSupplies;Binders;AveryDurableSlantRingBinders,NoLabels;5,97;5;0,7;-4577;4;
8051;CA-2014-144974;26/9/2014;30/9/2014;StandardClass;CM-12715;CraigMolinari;Corporate;UnitedStates;Philadelphia;Pennsylvania;19140;East;FUR-FU-10001095;Furniture;Furnishings;DAXBlackCherryWood-TonePosterFrame;21184;1;0,2;47664;4;
8052;CA-2014-144974;26/9/2014;30/9/2014;StandardClass;CM-12715;CraigMolinari;Corporate;UnitedStates;Philadelphia;Pennsylvania;19140;East;OFF-AP-10001492;OfficeSupplies;Appliances;AccoSix-OutletPowerStrip,4'CordLength;41376;6;0,2;31032;4;
8053;CA-2014-109904;14/7/2014;17/7/2014;SecondClass;BF-10975;BarbaraFisher;Corporate;UnitedStates;NewYorkCity;NewYork;10009;East;OFF-AR-10004999;OfficeSupplies;Art;Newell315;17,94;3;0;4485;3;
8054;CA-2017-152205;28/9/2017;5/10/2017;StandardClass;SF-20965;SylviaFoulston;Corporate;UnitedStates;Philadelphia;Pennsylvania;19134;East;OFF-BI-10004094;OfficeSupplies;Binders;GBCStandardPlasticBindingSystemsCombs;2655;1;0,7;-18585;7;
8055;CA-2015-121188;28/8/2015;4/9/2015;StandardClass;CB-12025;CassandraBrandow;Consumer;UnitedStates;LosAngeles;California;90049;West;OFF-ST-10001490;OfficeSupplies;Storage;HotFile7-Pocket,FloorStand;892,35;5;0;267705;7;
8056;CA-2015-121188;28/8/2015;4/9/2015;StandardClass;CB-12025;CassandraBrandow;Consumer;UnitedStates;LosAngeles;California;90049;West;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan2-DoorBarristerBookcaseinOdessaPine;307666;2;0,15;289568;7;
8057;CA-2015-121188;28/8/2015;4/9/2015;StandardClass;CB-12025;CassandraBrandow;Consumer;UnitedStates;LosAngeles;California;90049;West;OFF-ST-10000736;OfficeSupplies;Storage;CarinaDoubleWideMediaStorageTowersinNatural&Black;728,82;9;0;291528;7;
8058;CA-2015-121188;28/8/2015;4/9/2015;StandardClass;CB-12025;CassandraBrandow;Consumer;UnitedStates;LosAngeles;California;90049;West;OFF-BI-10001617;OfficeSupplies;Binders;GBCWireBindingCombs;41,36;5;0,2;13959;7;
8059;CA-2015-121188;28/8/2015;4/9/2015;StandardClass;CB-12025;CassandraBrandow;Consumer;UnitedStates;LosAngeles;California;90049;West;TEC-PH-10003589;Technology;Phones;invisibleSHIELDbyZAGGSmudge-FreeScreenProtector;43176;3;0,2;151116;7;
8060;CA-2015-121188;28/8/2015;4/9/2015;StandardClass;CB-12025;CassandraBrandow;Consumer;UnitedStates;LosAngeles;California;90049;West;FUR-FU-10003981;Furniture;Furnishings;EldonWaveDeskAccessories;4,16;2;0;17472;7;
8061;CA-2015-156013;20/9/2015;26/9/2015;StandardClass;TC-20980;TamaraChand;Corporate;UnitedStates;LongBeach;NewYork;11561;East;OFF-PA-10001970;OfficeSupplies;Paper;Xerox1881;61,4;5;0;28858;6;
8062;CA-2015-156013;20/9/2015;26/9/2015;StandardClass;TC-20980;TamaraChand;Corporate;UnitedStates;LongBeach;NewYork;11561;East;OFF-BI-10002437;OfficeSupplies;Binders;RecycledPremiumRegencyCompositionCovers;24448;2;0,2;88624;6;
8063;CA-2016-132997;7/11/2016;9/11/2016;FirstClass;LW-17215;LukeWeiss;Consumer;UnitedStates;Rochester;NewYork;14609;East;TEC-PH-10000586;Technology;Phones;AT&TSB67148SynJ;263,96;4;0;712692;2;
8064;CA-2016-132997;7/11/2016;9/11/2016;FirstClass;LW-17215;LukeWeiss;Consumer;UnitedStates;Rochester;NewYork;14609;East;TEC-PH-10003811;Technology;Phones;JabraSupremePlusDriverEditionï¿½ï¿½ï¿½ï¿½ï¿½ï¿½;359,97;3;0;1007916;2;
8065;CA-2016-132997;7/11/2016;9/11/2016;FirstClass;LW-17215;LukeWeiss;Consumer;UnitedStates;Rochester;NewYork;14609;East;OFF-PA-10004983;OfficeSupplies;Paper;Xerox23;12,96;2;0;62208;2;
8066;CA-2016-132997;7/11/2016;9/11/2016;FirstClass;LW-17215;LukeWeiss;Consumer;UnitedStates;Rochester;NewYork;14609;East;OFF-ST-10003479;OfficeSupplies;Storage;EldonBaseforstackablestorageshelf,platinum;116,82;3;0;5841;2;
8067;CA-2016-132997;7/11/2016;9/11/2016;FirstClass;LW-17215;LukeWeiss;Consumer;UnitedStates;Rochester;NewYork;14609;East;OFF-BI-10004318;OfficeSupplies;Binders;IbicoEB-19DualFunctionManualBindingSystem;276784;2;0,2;899548;2;
8068;US-2015-160563;20/10/2015;24/10/2015;StandardClass;NS-18640;NoelStaavos;Corporate;UnitedStates;SanFrancisco;California;94109;West;TEC-AC-10002567;Technology;Accessories;LogitechG602WirelessGamingMouse;239,97;3;0;863892;4;
8069;US-2015-160563;20/10/2015;24/10/2015;StandardClass;NS-18640;NoelStaavos;Corporate;UnitedStates;SanFrancisco;California;94109;West;FUR-FU-10001731;Furniture;Furnishings;AcrylicSelf-StandingDeskFrames;16,02;6;0;60876;4;
8070;CA-2017-151750;1/1/2017;5/1/2017;StandardClass;JM-15250;JanetMartin;Consumer;UnitedStates;Huntsville;Texas;77340;Central;OFF-ST-10002743;OfficeSupplies;Storage;SAFCOBoltlessSteelShelving;454,56;5;0,2;-107958;4;
8071;CA-2017-151750;1/1/2017;5/1/2017;StandardClass;JM-15250;JanetMartin;Consumer;UnitedStates;Huntsville;Texas;77340;Central;FUR-FU-10002116;Furniture;Furnishings;TenexCarpeted,Granite-LookorClearContemporaryContourShapeChairMats;141,42;5;0,6;-1873815;4;
8072;CA-2017-151750;1/1/2017;5/1/2017;StandardClass;JM-15250;JanetMartin;Consumer;UnitedStates;Huntsville;Texas;77340;Central;FUR-CH-10003199;Furniture;Chairs;OfficeStar-ContemporaryTaskSwivelChair;310744;4;0,3;-266352;4;
8073;CA-2017-151750;1/1/2017;5/1/2017;StandardClass;JM-15250;JanetMartin;Consumer;UnitedStates;Huntsville;Texas;77340;Central;OFF-AR-10003158;OfficeSupplies;Art;FluorescentHighlightersbyDixon;12736;4;0,2;22288;4;
8074;CA-2017-151750;1/1/2017;5/1/2017;StandardClass;JM-15250;JanetMartin;Consumer;UnitedStates;Huntsville;Texas;77340;Central;OFF-BI-10000301;OfficeSupplies;Binders;GBCInstantReportKit;6,47;5;0,8;-9705;4;
8075;CA-2017-151750;1/1/2017;5/1/2017;StandardClass;JM-15250;JanetMartin;Consumer;UnitedStates;Huntsville;Texas;77340;Central;OFF-BI-10000343;OfficeSupplies;Binders;"PressboardCoverswithStorageHooks,91/2""x11"",LightBlue";13748;14;0,8;-226842;4;
8076;CA-2017-151750;1/1/2017;5/1/2017;StandardClass;JM-15250;JanetMartin;Consumer;UnitedStates;Huntsville;Texas;77340;Central;OFF-AP-10004708;OfficeSupplies;Appliances;FellowesSuperior10OutletSplitSurgeProtector;15224;2;0,8;-388212;4;
8077;CA-2015-106187;23/6/2015;29/6/2015;StandardClass;RF-19345;RandyFerguson;Corporate;UnitedStates;EastPoint;Georgia;30344;South;FUR-FU-10000794;Furniture;Furnishings;EldonStackableTray,Side-Load,Legal,Smoke;27,42;3;0;93228;6;
8078;CA-2015-106187;23/6/2015;29/6/2015;StandardClass;RF-19345;RandyFerguson;Corporate;UnitedStates;EastPoint;Georgia;30344;South;OFF-BI-10004519;OfficeSupplies;Binders;GBCDocuBindP100ManualBindingMachine;165,98;1;0;74691;6;
